Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter
1675714446.1179326,1,1675714446,117354869,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714447.1481938,2,1675714447,147716045,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714448.1181054,3,1675714448,117532253,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714449.1173477,4,1675714449,116900205,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714450.1170645,5,1675714450,116659402,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714451.1192718,6,1675714451,118774175,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714452.119687,7,1675714452,119086027,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714453.1500945,8,1675714453,149600267,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714454.1172602,9,1675714454,116806507,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714455.119117,10,1675714455,118647813,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714456.117407,11,1675714456,116988420,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714457.1164556,12,1675714457,115878582,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714458.1157823,13,1675714458,115313053,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714459.118233,14,1675714459,117755413,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714460.116781,15,1675714460,116346120,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714461.1177347,16,1675714461,117321252,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714462.1165118,17,1675714462,116043567,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714463.1183949,18,1675714463,117951631,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714464.1152363,19,1675714464,114805698,,42.33893,-71.08822833333333,39.4,327975.05534741195,4689520.210725065,19,T
1675714465.1167445,20,1675714465,116306781,,42.33893333333334,-71.08823000000001,39.2,327974.9271343138,4689520.584238323,19,T
1675714466.1173522,21,1675714466,116898298,,42.33893333333334,-71.08823000000001,39.2,327974.9271343138,4689520.584238323,19,T
1675714467.1177642,22,1675714467,117356538,,42.33893333333334,-71.08823000000001,39.2,327974.9271343138,4689520.584238323,19,T
1675714468.115314,23,1675714468,114883184,,42.338935000000006,-71.08823000000001,38.9,327974.93167931563,4689520.769308996,19,T
1675714469.1169584,24,1675714469,116438388,,42.338935000000006,-71.08823000000001,38.9,327974.93167931563,4689520.769308996,19,T
1675714470.1164691,25,1675714470,116046428,,42.33894,-71.08823166666666,38.6,327974.8080112445,4689521.32789293,19,T
1675714471.117182,26,1675714471,116728305,,42.33894166666667,-71.08823333333333,38.2,327974.6752531745,4689521.516335523,19,T
1675714472.115757,27,1675714472,115278244,,42.338943333333326,-71.088235,37.9,327974.542495116,4689521.704778118,19,T
