Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter
1675714254.08897,226,1675714254,88448286,,42.338876666666664,-71.08850833333332,42.9,327951.8429669959,4689514.854982974,19,T
1675714255.0856853,227,1675714255,85272789,,42.338876666666664,-71.08850833333332,42.9,327951.8429669959,4689514.854982974,19,T
1675714256.0907362,228,1675714256,90339183,,42.338876666666664,-71.08850833333332,43.0,327951.8429669959,4689514.854982974,19,T
1675714257.088854,229,1675714257,88283061,,42.338876666666664,-71.08850833333332,42.9,327951.8429669959,4689514.854982974,19,T
1675714258.0887299,230,1675714258,88156461,,42.338876666666664,-71.08850833333332,42.9,327951.8429669959,4689514.854982974,19,T
1675714259.0891464,231,1675714259,88672876,,42.338876666666664,-71.08850833333332,42.9,327951.8429669959,4689514.854982974,19,T
1675714260.0909557,232,1675714260,90520381,,42.338876666666664,-71.08850833333332,42.9,327951.8429669959,4689514.854982974,19,T
1675714261.088164,233,1675714261,87745904,,42.338876666666664,-71.08850833333332,42.8,327951.8429669959,4689514.854982974,19,T
1675714262.093489,234,1675714262,93056201,,42.338876666666664,-71.08850833333332,42.8,327951.8429669959,4689514.854982974,19,T
1675714263.0961907,235,1675714263,95687866,,42.338876666666664,-71.08850833333332,42.8,327951.8429669959,4689514.854982974,19,T
1675714264.0925813,236,1675714264,92206478,,42.338876666666664,-71.08850666666667,43.9,327951.9802702138,4689514.85161061,19,T
1675714265.0907729,237,1675714265,90350627,,42.338876666666664,-71.08850666666667,43.9,327951.9802702138,4689514.85161061,19,T
1675714266.093245,238,1675714266,92774391,,42.338876666666664,-71.08850666666667,43.9,327951.9802702138,4689514.85161061,19,T
1675714267.1307945,239,1675714267,130411624,,42.338876666666664,-71.08850666666667,43.9,327951.9802702138,4689514.85161061,19,T
1675714268.096069,240,1675714268,95648050,,42.338876666666664,-71.08850666666667,43.9,327951.9802702138,4689514.85161061,19,T
1675714269.0937722,241,1675714269,93357324,,42.338876666666664,-71.08850666666667,43.8,327951.9802702138,4689514.85161061,19,T
1675714270.0944252,242,1675714270,93916177,,42.338876666666664,-71.08850666666667,43.8,327951.9802702138,4689514.85161061,19,T
1675714271.0951004,243,1675714271,94687461,,42.338876666666664,-71.08850666666667,43.8,327951.9802702138,4689514.85161061,19,T
1675714272.0929735,244,1675714272,92535018,,42.338876666666664,-71.08850666666667,43.7,327951.9802702138,4689514.85161061,19,T
1675714273.1288805,245,1675714273,128320455,,42.338876666666664,-71.08850666666667,43.7,327951.9802702138,4689514.85161061,19,T
1675714274.0948272,246,1675714274,94363927,,42.338876666666664,-71.08850666666667,43.7,327951.9802702138,4689514.85161061,19,T
1675714275.0959375,247,1675714275,95530271,,42.338876666666664,-71.08850666666667,43.6,327951.9802702138,4689514.85161061,19,T
1675714276.096591,248,1675714276,96155881,,42.338876666666664,-71.08850666666667,43.6,327951.9802702138,4689514.85161061,19,T
1675714277.0955055,249,1675714277,95091819,,42.33887500000001,-71.08850666666667,43.6,327951.9757246143,4689514.666539937,19,T
1675714278.0923522,250,1675714278,91952800,,42.33887500000001,-71.08850666666667,43.5,327951.9757246143,4689514.666539937,19,T
1675714279.0959554,251,1675714279,95482587,,42.33887500000001,-71.08850666666667,43.5,327951.9757246143,4689514.666539937,19,T
1675714280.0934868,252,1675714280,93040466,,42.33887500000001,-71.08850666666667,43.5,327951.9757246143,4689514.666539937,19,T
1675714281.0958157,253,1675714281,95431089,,42.33887500000001,-71.08850666666667,43.5,327951.9757246143,4689514.666539937,19,T
1675714282.0994525,254,1675714282,98978757,,42.33887500000001,-71.08850666666667,43.5,327951.9757246143,4689514.666539937,19,T
1675714283.1013944,255,1675714283,100904226,,42.33887500000001,-71.08850666666667,43.4,327951.9757246143,4689514.666539937,19,T
1675714284.1042714,256,1675714284,103775262,,42.33887500000001,-71.08850833333332,43.4,327951.8384213928,4689514.669912302,19,T
1675714285.1045198,257,1675714285,104006290,,42.33887500000001,-71.08850833333332,43.4,327951.8384213928,4689514.669912302,19,T
1675714286.1031349,258,1675714286,102644681,,42.33887500000001,-71.08850833333332,43.4,327951.8384213928,4689514.669912302,19,T
1675714287.1062584,259,1675714287,105830669,,42.33887500000001,-71.08850833333332,43.4,327951.8384213928,4689514.669912302,19,T
1675714288.1079273,260,1675714288,107470035,,42.33887500000001,-71.08850833333332,43.4,327951.8384213928,4689514.669912302,19,T
1675714289.1073568,261,1675714289,106907606,,42.33887500000001,-71.08850833333332,43.4,327951.8384213928,4689514.669912302,19,T
1675714290.109131,262,1675714290,108664035,,42.33887500000001,-71.08850833333332,43.4,327951.8384213928,4689514.669912302,19,T
1675714291.1117344,263,1675714291,111262321,,42.33887500000001,-71.08850833333332,43.4,327951.8384213928,4689514.669912302,19,T
1675714292.1089506,264,1675714292,108505249,,42.33887500000001,-71.08850833333332,43.4,327951.8384213928,4689514.669912302,19,T
1675714293.1107876,265,1675714293,110421657,,42.33887500000001,-71.08850833333332,43.4,327951.8384213928,4689514.669912302,19,T
1675714294.1083064,266,1675714294,107834100,,42.33887500000001,-71.08850833333332,43.4,327951.8384213928,4689514.669912302,19,T
1675714295.1051285,267,1675714295,104720115,,42.33887500000001,-71.08850833333332,43.3,327951.8384213928,4689514.669912302,19,T
1675714296.106903,268,1675714296,106531381,,42.33887500000001,-71.08850833333332,43.3,327951.8384213928,4689514.669912302,19,T
1675714297.1438477,269,1675714297,143415212,,42.33887500000001,-71.08850833333332,43.3,327951.8384213928,4689514.669912302,19,T
1675714298.1094847,270,1675714298,109037637,,42.33887500000001,-71.08850833333332,43.3,327951.8384213928,4689514.669912302,19,T
1675714299.110205,271,1675714299,109778404,,42.33887500000001,-71.08850833333332,43.3,327951.8384213928,4689514.669912302,19,T
1675714300.114172,272,1675714300,113894224,,42.338876666666664,-71.08850833333332,43.3,327951.8429669959,4689514.854982974,19,T
1675714301.1143794,273,1675714301,114007472,,42.338876666666664,-71.08850833333332,43.3,327951.8429669959,4689514.854982974,19,T
1675714302.1052692,274,1675714302,104812622,,42.338876666666664,-71.08850833333332,43.3,327951.8429669959,4689514.854982974,19,T
1675714303.1457307,275,1675714303,145253419,,42.338876666666664,-71.08850833333332,43.3,327951.8429669959,4689514.854982974,19,T
1675714304.1142397,276,1675714304,113829135,,42.33887500000001,-71.08850833333332,41.3,327951.8384213928,4689514.669912302,19,T
1675714305.115149,277,1675714305,114724874,,42.338878333333334,-71.08850833333332,40.3,327951.8475125992,4689515.040053649,19,T
1675714306.1156225,278,1675714306,115203142,,42.338878333333334,-71.08850833333332,40.2,327951.8475125992,4689515.040053649,19,T
1675714307.1176836,279,1675714307,117276430,,42.338878333333334,-71.08850833333332,40.2,327951.8475125992,4689515.040053649,19,T
1675714308.1168885,280,1675714308,116446018,,42.338878333333334,-71.08850833333332,40.2,327951.8475125992,4689515.040053649,19,T
1675714309.1182818,281,1675714309,117835760,,42.338878333333334,-71.08850833333332,40.1,327951.8475125992,4689515.040053649,19,T
1675714310.1175432,282,1675714310,117143630,,42.338878333333334,-71.08850833333332,40.1,327951.8475125992,4689515.040053649,19,T
1675714311.1203983,283,1675714311,119985342,,42.338878333333334,-71.08850833333332,40.1,327951.8475125992,4689515.040053649,19,T
1675714312.121205,284,1675714312,120697975,,42.338878333333334,-71.08850833333332,40.1,327951.8475125992,4689515.040053649,19,T
1675714313.1168978,285,1675714313,116406679,,42.338878333333334,-71.08850833333332,40.0,327951.8475125992,4689515.040053649,19,T
1675714314.1208637,286,1675714314,120465755,,42.338878333333334,-71.08850833333332,40.0,327951.8475125992,4689515.040053649,19,T
1675714315.1202283,287,1675714315,119525432,,42.338878333333334,-71.08850833333332,40.0,327951.8475125992,4689515.040053649,19,T
1675714316.1237357,288,1675714316,123248815,,42.338878333333334,-71.08850833333332,40.0,327951.8475125992,4689515.040053649,19,T
1675714317.1185806,289,1675714317,118183612,,42.338876666666664,-71.08850833333332,40.0,327951.8429669959,4689514.854982974,19,T
1675714318.123194,290,1675714318,122750282,,42.338876666666664,-71.08850833333332,39.9,327951.8429669959,4689514.854982974,19,T
1675714319.1224084,291,1675714319,121964216,,42.338876666666664,-71.08850833333332,39.9,327951.8429669959,4689514.854982974,19,T
1675714320.1214325,292,1675714320,121074914,,42.338876666666664,-71.08850833333332,39.9,327951.8429669959,4689514.854982974,19,T
1675714321.1227117,293,1675714321,122299909,,42.338876666666664,-71.08850833333332,39.9,327951.8429669959,4689514.854982974,19,T
1675714322.1213953,294,1675714322,120994329,,42.338876666666664,-71.08850833333332,39.9,327951.8429669959,4689514.854982974,19,T
1675714323.121887,295,1675714323,121412038,,42.338876666666664,-71.08850833333332,39.9,327951.8429669959,4689514.854982974,19,T
1675714324.1179733,296,1675714324,117554664,,42.338876666666664,-71.08850833333332,39.8,327951.8429669959,4689514.854982974,19,T
1675714325.116799,297,1675714325,116344690,,42.338876666666664,-71.08850833333332,39.8,327951.8429669959,4689514.854982974,19,T
1675714326.1164556,298,1675714326,116050481,,42.338876666666664,-71.08850833333332,39.8,327951.8429669959,4689514.854982974,19,T
1675714327.1527765,299,1675714327,152392387,,42.338876666666664,-71.08850833333332,39.8,327951.8429669959,4689514.854982974,19,T
1675714328.1191866,300,1675714328,118772745,,42.338876666666664,-71.08850833333332,39.8,327951.8429669959,4689514.854982974,19,T
1675714329.1210015,301,1675714329,120595693,,42.338876666666664,-71.08850833333332,39.7,327951.8429669959,4689514.854982974,19,T
1675714330.1182926,302,1675714330,117874145,,42.338876666666664,-71.08850833333332,39.7,327951.8429669959,4689514.854982974,19,T
1675714331.119274,303,1675714331,118818998,,42.338876666666664,-71.08850833333332,39.7,327951.8429669959,4689514.854982974,19,T
1675714332.1183481,304,1675714332,118027687,,42.338876666666664,-71.08850833333332,39.7,327951.8429669959,4689514.854982974,19,T
1675714333.157224,305,1675714333,156785488,,42.338876666666664,-71.08850833333332,39.7,327951.8429669959,4689514.854982974,19,T
1675714334.1208715,306,1675714334,120404720,,42.338876666666664,-71.08850833333332,39.6,327951.8429669959,4689514.854982974,19,T
1675714335.119862,307,1675714335,119339227,,42.338876666666664,-71.08850833333332,39.6,327951.8429669959,4689514.854982974,19,T
1675714336.1202595,308,1675714336,119821310,,42.338876666666664,-71.08850833333332,39.6,327951.8429669959,4689514.854982974,19,T
1675714337.1190681,309,1675714337,118737220,,42.338876666666664,-71.08850833333332,39.5,327951.8429669959,4689514.854982974,19,T
1675714338.118609,310,1675714338,118216276,,42.338876666666664,-71.08850833333332,39.5,327951.8429669959,4689514.854982974,19,T
1675714339.113686,311,1675714339,113255262,,42.338876666666664,-71.088505,39.1,327952.1175734338,4689514.848238248,19,T
1675714340.1107397,312,1675714340,110279321,,42.33887500000001,-71.08850333333334,38.8,327952.25033105735,4689514.659795217,19,T
